id,store_id,url,type,key,value,created_at,updated_at
2921,2921,https://www.shopto.net/,meta,meta:description,"Buy and Pre-order video games, home entertainment, TVs, laptops, tablets, cycling and sports technology.",2021-03-31 17:45:38,2022-06-10 15:37:51
2922,2922,https://www.whsmith.co.uk/,meta,meta:description,"Welcome to WHSmith. Here you can find stationery, books, eReaders, toys and games and many more products.",2021-03-31 17:45:38,2022-06-10 15:37:51
2923,2923,https://www.cartridgemonkey.com/,meta,meta:description,"Cartridge Monkey offer you a huge range of ink cartridges and toner for all printers including Brother, Canon, Epson, HP, and Lexmark. We stock original, compatible and re manufactured cartridges so you can be sure to find a solution to meet your budget.",2021-03-31 17:45:38,2022-06-10 15:37:51
2924,2924,https://thebeautyroom.co.uk/,meta,meta:description,"The Beauty Room online - Gatineau combines natural ingredients with cutting-edge biotechnology to create an advanced range of skincare. Rooted in beauty therapy, our salon-quality products have been developed alongside a range of beauty treatments and are used by skincare professionals worldwide. Specialising in anti-ageing, our products provide highly visible results for a younger-looking you.",2021-03-31 17:45:38,2022-06-10 15:37:51
2925,2925,https://www.thetowelshop.co.uk/,meta,meta:description,"The Towel Shop has come a long way since its founding days as a market stall in Bolton to establishing itself as one of Britain's leading wholesaler and manufacturer in home textiles, offering a comprehensive range of luxury towels, beddings, duvets, pillows, table cloths and much more. ",2021-03-31 17:45:38,2022-06-10 15:37:51
2926,2926,https://www.zavvi.com/,meta,meta:description,"The ZBOX is a monthly geek box themed around your favourite geeky interests and will include a variety collectibles tied to a monthly theme. Each month you will be sent a box containing over £40 worth of exclusive, licensed merchandise. Perfect as a monthly treat or a gift for your geeky friends!",2021-03-31 17:45:38,2022-06-10 15:37:51
2927,2927,http://www.chocolatetradingco.com/,meta,meta:description,"Chocolate Trading Company is the largest independent online chocolate shop in the UK, specialising in the finest chocolates from around the world.",2021-03-31 17:45:38,2022-06-10 15:37:51
2928,2928,http://www.piajewellery.com/,meta,meta:description,"The Pia collection reflects our passion for creative styling and craftsmanship from all over the world. Whether inspired by nature or celebrating contemporary design, our pieces are timeless. Lovingly crafted to the highest standards, Pia Jewellery is surprisingly affordable.",2021-03-31 17:45:38,2021-06-22 10:52:50
2929,2929,https://www.railcard.co.uk/,meta,meta:description,"If you’ve ever seen someone else buy a train ticket for the exact same journey as you but pay less because they had a Railcard you might have been left wondering ‘what is a Railcard?’ and ‘how can I get one?’ It doesn’t matter if you’re going for a night out or heading somewhere nice for the weekend, no one likes to pay more than they have to.",2021-03-31 17:45:38,2022-06-10 15:37:51
2930,2930,http://www.prezzybox.com/,meta,meta:description,"Prezzybox is one of the UK’s favourite online gift retailers. We have thousands of affordable quirky products, including awesome gadgets, stylish homeware and unique personalized treats. ",2021-03-31 17:45:38,2022-06-10 15:37:51
2931,2931,https://www.euroffice.co.uk/,meta,meta:description,"Euroffice is the UK’s leading online office supplies & stationery website specializing in the needs of small/medium sized businesses and consumers, with over 11 years experience in servicing the UK small business community we have become a market leader who puts the customer at the centre of everything we do.",2021-03-31 17:45:38,2022-06-10 15:37:51
2932,2932,https://www.dfdsseaways.co.uk,meta,meta:description,"Choose DFDS, the World’s leading ferry operator for ferries to France and Holland. Book a crossing, mini cruise or holiday break today.",2021-03-31 17:45:38,2022-06-10 15:37:51
2933,2933,http://www.schuh.co.uk/,meta,meta:description,"Schuh is at the leading edge of the UK fashion footwear industry and is widely recognised as one of the most innovative independent footwear retailers, not only on the high street but online too. Shop the latest footwear trends from brands such as Converse, UGG, adidas and Vans.",2021-03-31 17:45:38,2022-06-10 15:37:51
2934,2934,https://www.ukofficedirect.co.uk/,meta,meta:description,"UK Office Direct is a privately owned limited Company established in 2002. We are now a very dominant internet brand with over 180,000 registered users. The customer does always come first with us and we take pride in being able offer them low prices and the best service every time.",2021-03-31 17:45:38,2022-06-10 15:37:51
2935,2935,https://www.laybrook.com/,meta,meta:description,"Laybrook are the UK's leading manufacturers of electric adjustable beds. This enables them to offer unbeatable value for money and include every possible accessory for the less able.",2021-03-31 17:45:38,2022-06-10 15:37:51
2936,2936,https://www.warwickcastlebreaks.com/,meta,meta:description,"Embark upon a quest to uncover over 1,100 years of history, magic, myth and adventure at Warwick Castle. With so much to see throughout the Castle, its grounds and beautiful gardens, and plenty to do including attractions and daily shows, there’s something to keep the whole family entertained.",2021-03-31 17:45:38,2022-06-10 15:37:51
2937,2937,https://store.canon.co.uk/,meta,meta:description,"Discover the Canon difference - Shop the official Canon store online for an extensive range of authentic Canon products and enjoy free delivery and returns. Be secure with a minimum 2 year guarantee on all hardware products. Discover our full and extensive range of products in one place, including Canon site exclusives and a comprehensive collection of Canon accessories. Simply browse the site to find the right Canon for your next adventure, whether big or small, far flung or close to home.",2021-03-31 17:45:38,2022-06-10 15:37:51
2938,2938,https://www.altontowersholidays.com/,meta,meta:description,"Alton Towers Holidays are the OFFICIAL short break provider to Alton Towers Resort, with the best deals & availability. Breaks include Theme Park tickets, a hotel stay, breakfast AND 2nd Day FREE!",2021-03-31 17:45:38,2022-06-10 15:37:51
2939,2939,https://www.airconcentre.co.uk/,meta,meta:description,"Aircon Centre is the UK’s biggest online retailer of air conditioners, dehumidifiers and ventilation equipment for the home, office and other applications - such as swimming pools, conservatories and caravans.",2021-03-31 17:45:38,2022-06-10 15:37:51
2940,2940,http://www.macdonaldhotels.co.uk/,meta,meta:description,"View the Macdonald collection of luxury hotels, resorts and spa hotels in some of the finest UK locations. Book direct for best rates.",2021-03-31 17:45:38,2022-06-10 15:37:51
2941,2941,https://www.seetickets.com/,meta,meta:description,"One of Europe’s largest ticketing businesses, See Tickets has managed in excess of 400,000 events since 2008. The online ticketing firm retails, markets and distributes tickets for events across music, festival, dance and clubs, consumer events, theatre, comedy and sport categories. Its client list includes Glastonbury Festival, Universal Music Group, SJM Concerts, The BBC and Kew Gardens.",2021-03-31 17:45:38,2022-06-10 15:37:51
2942,2942,https://www.gtech.co.uk/,meta,meta:description,"Based in Worcester, Gtech is a privately owned British design company that develops cordless technology to produce products that deliver high performance, are lightweight and easy to use. The range includes cordless floor care, powered garden tools and eBikes.",2021-03-31 17:45:38,2022-06-10 15:37:51
2943,2943,http://www.thejockeyclub.co.uk/,meta,meta:description,"The Jockey Club is the largest commercial group in British horseracing, with assets including Cheltenham, Aintree, Epsom Downs and Newmarket racecourses. Governed by Royal Charter, all profits are invested back into the UK’s second biggest spectator sport.",2021-03-31 17:45:38,2022-06-10 15:37:51
2944,2944,https://www.coxandcox.co.uk/,meta,meta:description,"Cox & Cox aims at individually-minded customers who desire personally chosen products rather than mass-produced, and embraces the heartfelt philosophy that it is possible to create a home that is both beautiful and practical.Our products range from Home furnishing, interior Design, Fashion, Gifts to Weddings.",2021-03-31 17:45:38,2022-06-10 15:37:51
